id,base_name_en,rank,condition_en,item_en,stack,percentage
4731,Blackveil Vaal Hazak,MR,Shiny Drop,Deathweaver Membrane,1,50
4732,Blackveil Vaal Hazak,MR,Shiny Drop,Deceased Shard,1,28
4733,Blackveil Vaal Hazak,MR,Shiny Drop,Old Dragon Treasure,1,22
4734,Blackveil Vaal Hazak,MR,Tail Carve,Vaal Hazak Flail,1,75
4735,Blackveil Vaal Hazak,MR,Tail Carve,Deceased Shard,1,22
4736,Blackveil Vaal Hazak,MR,Tail Carve,Large Elder Dragon Gem,1,3
4737,Blackveil Vaal Hazak,MR,Plunderblade,Deceased Shard,1,45
4738,Blackveil Vaal Hazak,MR,Plunderblade,Vaal Hazak Cortex,1,30
4739,Blackveil Vaal Hazak,MR,Plunderblade,Vaal Hazak Hardclaw,1,24
4740,Blackveil Vaal Hazak,MR,Plunderblade,Large Elder Dragon Gem,1,1
4741,Blackveil Vaal Hazak,MR,Bandit Mantle,Giant Scale,1,70
4742,Blackveil Vaal Hazak,MR,Bandit Mantle,Magnificent Scale,1,30
4743,Blackveil Vaal Hazak,MR,Hunt (Bronze),Vaal Hazak Cortex,1,23
4744,Blackveil Vaal Hazak,MR,Hunt (Bronze),Deceased Shard,1,18
4745,Blackveil Vaal Hazak,MR,Hunt (Bronze),Vaal Hazak Fellwing,1,14
4746,Blackveil Vaal Hazak,MR,Hunt (Bronze),Vaal Hazak Flail,1,13
4747,Blackveil Vaal Hazak,MR,Hunt (Bronze),Pure Dragon Blood,1,12
4748,Blackveil Vaal Hazak,MR,Hunt (Bronze),Deathweaver Membrane,1,9
4749,Blackveil Vaal Hazak,MR,Hunt (Bronze),Large Elder Dragon Bone,1,8
4750,Blackveil Vaal Hazak,MR,Hunt (Bronze),Vaal Hazak Gem,1,3
4751,Blackveil Vaal Hazak,MR,Investigation (Silver),Deathweaver Membrane,1,22
4752,Blackveil Vaal Hazak,MR,Investigation (Silver),Vaal Hazak Hardclaw,1,22
4753,Blackveil Vaal Hazak,MR,Investigation (Silver),Vaal Hazak Fellwing,1,18
4754,Blackveil Vaal Hazak,MR,Investigation (Silver),Vaal Hazak Flail,1,16
4755,Blackveil Vaal Hazak,MR,Investigation (Silver),Shadowpierce Fang,1,14
4756,Blackveil Vaal Hazak,MR,Investigation (Silver),Large Elder Dragon Gem,1,8
4757,Blackveil Vaal Hazak,MR,Investigation (Gold),Vaal Hazak Flail,1,22
4758,Blackveil Vaal Hazak,MR,Investigation (Gold),Shadowpierce Fang,1,18
4759,Blackveil Vaal Hazak,MR,Investigation (Gold),Vaal Hazak Fellwing,1,18
4760,Blackveil Vaal Hazak,MR,Investigation (Gold),Large Elder Dragon Gem,1,16
4761,Blackveil Vaal Hazak,MR,Investigation (Gold),Deathweaver Membrane,2,14
4762,Blackveil Vaal Hazak,MR,Investigation (Gold),Vaal Hazak Hardclaw,2,12
4763,Blackveil Vaal Hazak,MR,Investigation (Purple),Carved Feystone,1,60
4764,Blackveil Vaal Hazak,MR,Investigation (Purple),Sealed Feystone,1,40
4765,Blackveil Vaal Hazak,MR,Guiding Lands (Low),Elder Dragonvein Bone,1,63
4766,Blackveil Vaal Hazak,MR,Guiding Lands (Low),Twilight Fang,1,37
4767,Blackveil Vaal Hazak,MR,Guiding Lands (Mid),Twilight Fang,1,63
4768,Blackveil Vaal Hazak,MR,Guiding Lands (Mid),Elder Dragonvein Bone,1,37
4769,Blackveil Vaal Hazak,MR,Guiding Lands (High),Twilight Fang,1,100
4770,Blackveil Vaal Hazak,MR,Guiding Lands (Tempered),Tempered Twilight Fang,1,64
4771,Blackveil Vaal Hazak,MR,Guiding Lands (Tempered),Elder Spiritvein Bone,1,33
4772,Blackveil Vaal Hazak,MR,Guiding Lands (Tempered),Great Spiritvein Gem,1,3
4773,Namielle,MR,Track,Namielle Finehide,1,100
4774,Namielle,MR,Body Carve,Namielle Finehide,1,35
4775,Namielle,MR,Body Carve,Namielle Hardclaw,1,26
4776,Namielle,MR,Body Carve,Namielle Fellwing,1,21
4777,Namielle,MR,Body Carve,Namielle Whisker,1,16
4778,Namielle,MR,Body Carve,Large Elder Dragon Gem,1,2
4779,Namielle,MR,Wound Head,Namielle Whisker,1,66
4780,Namielle,MR,Wound Head,Namielle Finehide,2,32
4781,Namielle,MR,Wound Head,Large Elder Dragon Gem,1,2
4782,Namielle,MR,Wound Wings,Namielle Fellwing,1,65
4783,Namielle,MR,Wound Wings,Namielle Finehide,1,35
4784,Namielle,MR,Wound Forelegs,Namielle Hardclaw,1,80
4785,Namielle,MR,Wound Forelegs,Namielle Finehide,1,20
4786,Namielle,MR,Shiny Drop,Namielle Finehide,1,50
4787,Namielle,MR,Shiny Drop,Namielle Hardclaw,1,28
4788,Namielle,MR,Shiny Drop,Old Dragon Treasure,1,22
4789,Namielle,MR,Tail Carve,Namielle Lash,1,70
4790,Namielle,MR,Tail Carve,Namielle Finehide,1,27
4791,Namielle,MR,Tail Carve,Large Elder Dragon Gem,1,3
4792,Namielle,MR,Plunderblade,Namielle Hardclaw,1,41
4793,Namielle,MR,Plunderblade,Namielle Finehide,1,33
4794,Namielle,MR,Plunderblade,Namielle Fellwing,1,25
4795,Namielle,MR,Plunderblade,Large Elder Dragon Gem,1,1
4796,Namielle,MR,Bandit Mantle,Giant Scale,1,70
4797,Namielle,MR,Bandit Mantle,Magnificent Scale,1,30
4798,Namielle,MR,Hunt (Bronze),Namielle Hardclaw,1,24
4799,Namielle,MR,Hunt (Bronze),Namielle Finehide,1,19
4800,Namielle,MR,Hunt (Bronze),Namielle Fellwing,1,15
4801,Namielle,MR,Hunt (Bronze),Namielle Lash,1,13
4802,Namielle,MR,Hunt (Bronze),Large Elder Dragon Bone,1,12
4803,Namielle,MR,Hunt (Bronze),Namielle Whisker,1,9
4804,Namielle,MR,Hunt (Bronze),Pure Dragon Blood,1,8
4805,Namielle,MR,Investigation (Silver),Namielle Lash,1,22
4806,Namielle,MR,Investigation (Silver),Namielle Whisker,1,19
4807,Namielle,MR,Investigation (Silver),Namielle Fellwing,1,19
4808,Namielle,MR,Investigation (Silver),Namielle Finehide,2,18
4809,Namielle,MR,Investigation (Silver),Namielle Hardclaw,2,14
4810,Namielle,MR,Investigation (Silver),Large Elder Dragon Gem,1,8
4811,Namielle,MR,Investigation (Gold),Namielle Whisker,1,21
4812,Namielle,MR,Investigation (Gold),Namielle Fellwing,1,21
4813,Namielle,MR,Investigation (Gold),Namielle Lash,1,18
4814,Namielle,MR,Investigation (Gold),Large Elder Dragon Gem,1,16
4815,Namielle,MR,Investigation (Gold),Namielle Finehide,3,13
4816,Namielle,MR,Investigation (Gold),Namielle Hardclaw,3,11
4817,Namielle,MR,Investigation (Purple),Carved Feystone,1,60
4818,Namielle,MR,Investigation (Purple),Sealed Feystone,1,40
4819,Namielle,MR,Guiding Lands (Low),Elder Dragonvein Bone,1,63
4820,Namielle,MR,Guiding Lands (Low),Enchanting Finehide,1,37
4821,Namielle,MR,Guiding Lands (Mid),Enchanting Finehide,1,63
4822,Namielle,MR,Guiding Lands (Mid),Elder Dragonvein Bone,1,37
4823,Namielle,MR,Guiding Lands (High),Enchanting Finehide,1,100
4824,Namielle,MR,Guiding Lands (Tempered),Tempered Trancehide,1,64
4825,Namielle,MR,Guiding Lands (Tempered),Elder Spiritvein Bone,1,33
4826,Namielle,MR,Guiding Lands (Tempered),Great Spiritvein Gem,1,3
4827,Savage Deviljho,MR,Track,Deviljho Shard,1,100
4828,Savage Deviljho,MR,Carve / Capture,Deviljho Blackpiel,1,30
4829,Savage Deviljho,MR,Carve / Capture,Deviljho Shard,1,22
4830,Savage Deviljho,MR,Carve / Capture,Deviljho Ripper,1,17
4831,Savage Deviljho,MR,Carve / Capture,Vile Fang,1,13
4832,Savage Deviljho,MR,Carve / Capture,Black Blood,1,11
4833,Savage Deviljho,MR,Carve / Capture,Deviljho Gem,1,5
4834,Savage Deviljho,MR,Carve / Capture,Deviljho Crook,1,2
4835,Savage Deviljho,MR,Wound Head,Vile Fang,1,61
4836,Savage Deviljho,MR,Wound Head,Deviljho Blackpiel,2,32
4837,Savage Deviljho,MR,Wound Head,Deviljho Gem,1,5
4838,Savage Deviljho,MR,Wound Head,Deviljho Crook,1,2
4839,Savage Deviljho,MR,Wound Chest,Deviljho Shard,1,66
4840,Savage Deviljho,MR,Wound Chest,Deviljho Blackpiel,1,32
4841,Savage Deviljho,MR,Wound Chest,Deviljho Crook,1,2
4842,Savage Deviljho,MR,Shiny Drop,Black Blood,1,50
4843,Savage Deviljho,MR,Shiny Drop,Deviljho Shard,1,28
4844,Savage Deviljho,MR,Shiny Drop,Large Wyvern Tear,1,22
4845,Savage Deviljho,MR,Tail Carve,Deviljho Flail,1,75
4846,Savage Deviljho,MR,Tail Carve,Deviljho Shard,1,22
4847,Savage Deviljho,MR,Tail Carve,Deviljho Crook,1,3
4848,Savage Deviljho,MR,Plunderblade,Deviljho Shard,1,45
4849,Savage Deviljho,MR,Plunderblade,Deviljho Blackpiel,1,30
4850,Savage Deviljho,MR,Plunderblade,Deviljho Ripper,1,24
4851,Savage Deviljho,MR,Plunderblade,Deviljho Crook,1,1
4852,Savage Deviljho,MR,Bandit Mantle,Giant Scale,1,70
4853,Savage Deviljho,MR,Bandit Mantle,Magnificent Scale,1,30
4854,Savage Deviljho,MR,Hunt (Bronze),Deviljho Blackpiel,1,27
4855,Savage Deviljho,MR,Hunt (Bronze),Deviljho Shard,1,20
4856,Savage Deviljho,MR,Hunt (Bronze),Deviljho Ripper,1,16
4857,Savage Deviljho,MR,Hunt (Bronze),Black Blood,1,14
4858,Savage Deviljho,MR,Hunt (Bronze),Deviljho Flail,1,11
4859,Savage Deviljho,MR,Hunt (Bronze),Vile Fang,1,9
4860,Savage Deviljho,MR,Hunt (Bronze),Deviljho Gem,1,3
4861,Savage Deviljho,MR,Investigation (Silver),Deviljho Ripper,1,16
4862,Savage Deviljho,MR,Investigation (Silver),Deviljho Blackpiel,2,15
4863,Savage Deviljho,MR,Investigation (Silver),Deviljho Flail,1,15
4864,Savage Deviljho,MR,Investigation (Silver),Deviljho Shard,2,13
4865,Savage Deviljho,MR,Investigation (Silver),Vile Fang,1,13
4866,Savage Deviljho,MR,Investigation (Silver),Black Blood,2,10
4867,Savage Deviljho,MR,Investigation (Silver),Deviljho Gem,1,10
4868,Savage Deviljho,MR,Investigation (Silver),Deviljho Crook,1,8
4869,Savage Deviljho,MR,Investigation (Gold),Vile Fang,1,23
4870,Savage Deviljho,MR,Investigation (Gold),Deviljho Flail,1,20
4871,Savage Deviljho,MR,Investigation (Gold),Black Blood,2,16
4872,Savage Deviljho,MR,Investigation (Gold),Deviljho Crook,1,16
4873,Savage Deviljho,MR,Investigation (Gold),Deviljho Ripper,2,15
4874,Savage Deviljho,MR,Investigation (Gold),Deviljho Gem,1,10
4875,Savage Deviljho,MR,Investigation (Purple),Carved Feystone,1,60
4876,Savage Deviljho,MR,Investigation (Purple),Sealed Feystone,1,40
4877,Savage Deviljho,MR,Guiding Lands (Low),Dragonvein Solidbone,1,63
4878,Savage Deviljho,MR,Guiding Lands (Low),Bloodstained Ebonhide,1,37
4879,Savage Deviljho,MR,Guiding Lands (Mid),Bloodstained Ebonhide,1,63
4880,Savage Deviljho,MR,Guiding Lands (Mid),Dragonvein Solidbone,1,37
4881,Savage Deviljho,MR,Guiding Lands (High),Bloodstained Ebonhide,1,100
4882,Savage Deviljho,MR,Guiding Lands (Tempered),Spattered Hide,1,64
4883,Savage Deviljho,MR,Guiding Lands (Tempered),Spiritvein Solidbone,1,33
4884,Savage Deviljho,MR,Guiding Lands (Tempered),Great Spiritvein Gem,1,3
4885,Ruiner Nergigante,MR,Track,Immortal Shard,1,100
4886,Ruiner Nergigante,MR,Body Carve,Immortal Shard,1,30
4887,Ruiner Nergigante,MR,Body Carve,Nergigante Cortex,1,22
4888,Ruiner Nergigante,MR,Body Carve,Nergigante Hardclaw,1,19
4889,Ruiner Nergigante,MR,Body Carve,Eternal Regrowth Plate,1,14
4890,Ruiner Nergigante,MR,Body Carve,Annihilating Greathorn,1,8
4891,Ruiner Nergigante,MR,Body Carve,Nergigante Gem,1,5
4892,Ruiner Nergigante,MR,Body Carve,Large Elder Dragon Gem,1,2
4893,Ruiner Nergigante,MR,Break Horn,Annihilating Greathorn,1,66
4894,Ruiner Nergigante,MR,Break Horn,Eternal Regrowth Plate,2,34
4895,Ruiner Nergigante,MR,Break Horns,Annihilating Greathorn,1,97
4896,Ruiner Nergigante,MR,Break Horns,Large Elder Dragon Gem,1,3
4897,Ruiner Nergigante,MR,Wound Head,Eternal Regrowth Plate,1,70
4898,Ruiner Nergigante,MR,Wound Head,Immortal Shard,2,30
4899,Ruiner Nergigante,MR,Wound Left Wing,Nergigante Cortex,1,62
4900,Ruiner Nergigante,MR,Wound Left Wing,Eternal Regrowth Plate,1,38
4901,Ruiner Nergigante,MR,Wound Right Wing,Nergigante Cortex,1,62
4902,Ruiner Nergigante,MR,Wound Right Wing,Eternal Regrowth Plate,1,38
4903,Ruiner Nergigante,MR,Wound Left Foreleg,Nergigante Hardclaw,1,65
4904,Ruiner Nergigante,MR,Wound Left Foreleg,Eternal Regrowth Plate,2,35
4905,Ruiner Nergigante,MR,Wound Right Foreleg,Nergigante Cortex,1,65
4906,Ruiner Nergigante,MR,Wound Right Foreleg,Nergigante Hardclaw,1,35
4907,Ruiner Nergigante,MR,Shiny Drop,Eternal Regrowth Plate,1,50
4908,Ruiner Nergigante,MR,Shiny Drop,Nergigante Hardclaw,1,28
4909,Ruiner Nergigante,MR,Shiny Drop,Old Dragon Treasure,1,22
4910,Ruiner Nergigante,MR,Tail Carve,Nergigante Flail,1,70
4911,Ruiner Nergigante,MR,Tail Carve,Immortal Shard,1,27
4912,Ruiner Nergigante,MR,Tail Carve,Large Elder Dragon Gem,1,3
4913,Ruiner Nergigante,MR,Plunderblade,Immortal Shard,1,41
4914,Ruiner Nergigante,MR,Plunderblade,Nergigante Cortex,1,33
4915,Ruiner Nergigante,MR,Plunderblade,Eternal Regrowth Plate,1,25
4916,Ruiner Nergigante,MR,Plunderblade,Large Elder Dragon Gem,1,1
4917,Ruiner Nergigante,MR,Bandit Mantle,Giant Scale,1,70
4918,Ruiner Nergigante,MR,Bandit Mantle,Magnificent Scale,1,30
4919,Ruiner Nergigante,MR,Hunt (Bronze),Nergigante Cortex,1,26
4920,Ruiner Nergigante,MR,Hunt (Bronze),Immortal Shard,1,21
4921,Ruiner Nergigante,MR,Hunt (Bronze),Eternal Regrowth Plate,1,17
4922,Ruiner Nergigante,MR,Hunt (Bronze),Nergigante Flail,1,13
4923,Ruiner Nergigante,MR,Hunt (Bronze),Large Elder Dragon Bone,1,12
4924,Ruiner Nergigante,MR,Hunt (Bronze),Pure Dragon Blood,1,8
4925,Ruiner Nergigante,MR,Hunt (Bronze),Nergigante Gem,1,3
4926,Ruiner Nergigante,MR,Investigation (Silver),Nergigante Hardclaw,1,20
4927,Ruiner Nergigante,MR,Investigation (Silver),Nergigante Flail,1,18
4928,Ruiner Nergigante,MR,Investigation (Silver),Eternal Regrowth Plate,1,16
4929,Ruiner Nergigante,MR,Investigation (Silver),Annihilating Greathorn,1,16
4930,Ruiner Nergigante,MR,Investigation (Silver),Nergigante Cortex,2,12
4931,Ruiner Nergigante,MR,Investigation (Silver),Immortal Shard,2,10
4932,Ruiner Nergigante,MR,Investigation (Silver),Large Elder Dragon Gem,1,8
4933,Ruiner Nergigante,MR,Investigation (Gold),Annihilating Greathorn,1,20
4934,Ruiner Nergigante,MR,Investigation (Gold),Nergigante Hardclaw,1,18
4935,Ruiner Nergigante,MR,Investigation (Gold),Nergigante Flail,1,16
4936,Ruiner Nergigante,MR,Investigation (Gold),Large Elder Dragon Gem,1,16
4937,Ruiner Nergigante,MR,Investigation (Gold),Eternal Regrowth Plate,2,12
4938,Ruiner Nergigante,MR,Investigation (Gold),Nergigante Cortex,3,10
4939,Ruiner Nergigante,MR,Investigation (Gold),Immortal Shard,3,8
4940,Ruiner Nergigante,MR,Investigation (Purple),Carved Feystone,1,60
4941,Ruiner Nergigante,MR,Investigation (Purple),Sealed Feystone,1,40
4942,Ruiner Nergigante,MR,Guiding Lands (Low),Elder Dragonvein Bone,1,63
4943,Ruiner Nergigante,MR,Guiding Lands (Low),Extinction Greathorn,1,37
4944,Ruiner Nergigante,MR,Guiding Lands (Mid),Extinction Greathorn,1,63
4945,Ruiner Nergigante,MR,Guiding Lands (Mid),Elder Dragonvein Bone,1,37
4946,Ruiner Nergigante,MR,Guiding Lands (High),Extinction Greathorn,1,100
4947,Ruiner Nergigante,MR,Guiding Lands (Tempered),Annihilating Temperhorn,1,64
4948,Ruiner Nergigante,MR,Guiding Lands (Tempered),Elder Spiritvein Bone,1,33
4949,Ruiner Nergigante,MR,Guiding Lands (Tempered),Great Spiritvein Gem,1,3
4950,Shara Ishvalda,MR,Track,Shara Ishvalda Tenderscale,1,100
4951,Shara Ishvalda,MR,Body Carve,Shara Ishvalda Tenderscale,1,33
4952,Shara Ishvalda,MR,Body Carve,Shara Ishvalda Boulderplate,1,27
4953,Shara Ishvalda,MR,Body Carve,Shara Ishvalda Petalstone,1,21
4954,Shara Ishvalda,MR,Body Carve,Shara Ishvalda Tenderclaw,1,15
4955,Shara Ishvalda,MR,Body Carve,Shara Ishvalda Gem,1,4
4956,Shara Ishvalda,MR,Wound Head,Shara Ishvalda Tenderscale,1,64
4957,Shara Ishvalda,MR,Wound Head,Shara Ishvalda Tenderplate,1,33
4958,Shara Ishvalda,MR,Wound Head,Shara Ishvalda Gem,1,3
4959,Shara Ishvalda,MR,Break Left Wing Mantle,Shara Ishvalda Tenderclaw,1,100
4960,Shara Ishvalda,MR,Break Right Wing Mantle,Shara Ishvalda Tenderclaw,1,100
4961,Shara Ishvalda,MR,Wound Left Foreleg,Shara Ishvalda Tenderclaw,1,70
4962,Shara Ishvalda,MR,Wound Left Foreleg,Shara Ishvalda Tenderscale,2,30
4963,Shara Ishvalda,MR,Wound Right Foreleg,Shara Ishvalda Tenderclaw,1,70
4964,Shara Ishvalda,MR,Wound Right Foreleg,Shara Ishvalda Tenderscale,2,30
4965,Shara Ishvalda,MR,Break Left Leg Mantle,Shara Ishvalda Boulderplate,1,100
4966,Shara Ishvalda,MR,Break Left Leg Mantle,Shara Ishvalda Petalstone,1,70
4967,Shara Ishvalda,MR,Break Left Leg Mantle,Shara Ishvalda Boulderplate,1,30
4968,Shara Ishvalda,MR,Break Right Leg Mantle,Shara Ishvalda Boulderplate,1,100
4969,Shara Ishvalda,MR,Break Right Leg Mantle,Shara Ishvalda Petalstone,1,70
4970,Shara Ishvalda,MR,Break Right Leg Mantle,Shara Ishvalda Boulderplate,1,30
4971,Shara Ishvalda,MR,Shiny Drop,Shara Ishvalda Petalstone,1,50
4972,Shara Ishvalda,MR,Shiny Drop,Shara Ishvalda Tenderclaw,1,28
4973,Shara Ishvalda,MR,Shiny Drop,Old Dragon Treasure,1,22
4974,Shara Ishvalda,MR,Head Shell Carve,Shara Ishvalda Tenderplate,1,95
4975,Shara Ishvalda,MR,Head Shell Carve,Shara Ishvalda Gem,1,5
4976,Shara Ishvalda,MR,Plunderblade,Shara Ishvalda Tenderscale,1,45
4977,Shara Ishvalda,MR,Plunderblade,Shara Ishvalda Boulderplate,1,30
4978,Shara Ishvalda,MR,Plunderblade,Shara Ishvalda Tenderclaw,1,24
4979,Shara Ishvalda,MR,Plunderblade,Shara Ishvalda Gem,1,1
4980,Shara Ishvalda,MR,Bandit Mantle,Giant Scale,1,70
4981,Shara Ishvalda,MR,Bandit Mantle,Magnificent Scale,1,30
4982,Shara Ishvalda,MR,Hunt (Bronze),Shara Ishvalda Boulderplate,1,27
4983,Shara Ishvalda,MR,Hunt (Bronze),Shara Ishvalda Tenderscale,1,22
4984,Shara Ishvalda,MR,Hunt (Bronze),Shara Ishvalda Petalstone,1,18
4985,Shara Ishvalda,MR,Hunt (Bronze),Shara Ishvalda Tenderclaw,1,13
4986,Shara Ishvalda,MR,Hunt (Bronze),Large Elder Dragon Bone,2,9
4987,Shara Ishvalda,MR,Hunt (Bronze),Pure Dragon Blood,2,9
4988,Shara Ishvalda,MR,Hunt (Bronze),Shara Ishvalda Gem,1,2
4989,Zinogre,MR,Track,Zinogre Electrofur+,1,100
4990,Zinogre,MR,Carve / Capture,Zinogre Cortex,1,37
4991,Zinogre,MR,Carve / Capture,Zinogre Electrofur+,1,25
4992,Zinogre,MR,Carve / Capture,Zinogre Deathly Shocker,1,15
4993,Zinogre,MR,Carve / Capture,Zinogre Hardclaw,1,12
4994,Zinogre,MR,Carve / Capture,Zinogre Lash,1,9
4995,Zinogre,MR,Carve / Capture,Zinogre Skymerald,1,2
4996,Zinogre,MR,Wound Head,Zinogre Hardhorn,1,72
4997,Zinogre,MR,Wound Head,Zinogre Cortex,1,27
4998,Zinogre,MR,Wound Head,Zinogre Skymerald,1,1
4999,Zinogre,MR,Wound Back,Zinogre Deathly Shocker,1,70
5000,Zinogre,MR,Wound Back,Zinogre Electrofur+,1,30
5001,Zinogre,MR,Wound Forelegs,Zinogre Hardclaw,1,70
5002,Zinogre,MR,Wound Forelegs,Zinogre Deathly Shocker,1,30
5003,Zinogre,MR,Shiny Drop,Fulgurbug,1,50
5004,Zinogre,MR,Shiny Drop,Zinogre Electrofur+,1,28
5005,Zinogre,MR,Shiny Drop,Large Wyvern Tear,1,22
5006,Zinogre,MR,Tail Carve,Zinogre Lash,1,72
5007,Zinogre,MR,Tail Carve,Zinogre Cortex,1,25
5008,Zinogre,MR,Tail Carve,Zinogre Skymerald,1,3
5009,Zinogre,MR,Plunderblade,Zinogre Electrofur+,1,42
5010,Zinogre,MR,Plunderblade,Zinogre Cortex,1,34
5011,Zinogre,MR,Plunderblade,Fulgurbug,1,23
5012,Zinogre,MR,Plunderblade,Zinogre Skymerald,1,1
5013,Zinogre,MR,Bandit Mantle,Glimmering Scale,1,70
5014,Zinogre,MR,Bandit Mantle,Giant Scale,1,30
5015,Zinogre,MR,Hunt (Bronze),Zinogre Electrofur+,1,28
5016,Zinogre,MR,Hunt (Bronze),Zinogre Cortex,1,22
5017,Zinogre,MR,Hunt (Bronze),Zinogre Deathly Shocker,1,18
5018,Zinogre,MR,Hunt (Bronze),Zinogre Hardclaw,1,12
5019,Zinogre,MR,Hunt (Bronze),Lightning Sac,2,11
5020,Zinogre,MR,Hunt (Bronze),Zinogre Hardhorn,1,9
5021,Zinogre,MR,Investigation (Silver),Zinogre Deathly Shocker,1,26
5022,Zinogre,MR,Investigation (Silver),Zinogre Hardclaw,1,20
5023,Zinogre,MR,Investigation (Silver),Zinogre Lash,1,18
5024,Zinogre,MR,Investigation (Silver),Fulgurbug,2,14
5025,Zinogre,MR,Investigation (Silver),Zinogre Hardhorn,1,14
5026,Zinogre,MR,Investigation (Silver),Zinogre Skymerald,1,8
5027,Zinogre,MR,Investigation (Gold),Zinogre Lash,1,22
5028,Zinogre,MR,Investigation (Gold),Zinogre Hardhorn,1,20
5029,Zinogre,MR,Investigation (Gold),Zinogre Hardclaw,1,16
5030,Zinogre,MR,Investigation (Gold),Zinogre Skymerald,1,16
5031,Zinogre,MR,Investigation (Gold),Zinogre Deathly Shocker,2,14
5032,Zinogre,MR,Investigation (Gold),Fulgurbug,3,12
5033,Zinogre,MR,Investigation (Purple),Carved Feystone,1,60
5034,Zinogre,MR,Investigation (Purple),Ancient Feystone,1,30
5035,Zinogre,MR,Investigation (Purple),Sealed Feystone,1,10
5036,Zinogre,MR,Guiding Lands (Low),Dragonvein Solidbone,1,63
5037,Zinogre,MR,Guiding Lands (Low),Charged Deathly Shocker,1,37
5038,Zinogre,MR,Guiding Lands (Mid),Charged Deathly Shocker,1,63
5039,Zinogre,MR,Guiding Lands (Mid),Dragonvein Solidbone,1,37
5040,Zinogre,MR,Guiding Lands (High),Charged Deathly Shocker,1,100
5041,Zinogre,MR,Guiding Lands (Tempered),Tempered Shocker,1,59
5042,Zinogre,MR,Guiding Lands (Tempered),Spiritvein Solidbone,1,28
5043,Zinogre,MR,Guiding Lands (Tempered),Spiritvein Gem,1,13
5044,Yian Garuga,MR,Track,Garuga Shard,1,100
5045,Yian Garuga,MR,Carve / Capture,Garuga Shard,1,32
5046,Yian Garuga,MR,Carve / Capture,Garuga Cortex,1,24
5047,Yian Garuga,MR,Carve / Capture,Garuga Silverpelt,1,19
5048,Yian Garuga,MR,Carve / Capture,Garuga Fellwing,1,11
5049,Yian Garuga,MR,Carve / Capture,Fancy Beak,1,9
5050,Yian Garuga,MR,Carve / Capture,Fey Wyvern Gem,1,5
5051,Yian Garuga,MR,Wound Head,Garuga Auricle,1,70
5052,Yian Garuga,MR,Wound Head,Garuga Silverpelt,1,30
5053,Yian Garuga,MR,Wound Beak,Fancy Beak,1,65
5054,Yian Garuga,MR,Wound Beak,Garuga Shard,1,35
5055,Yian Garuga,MR,Wound Wings,Garuga Fellwing,1,65
5056,Yian Garuga,MR,Wound Wings,Garuga Cortex,1,35
5057,Yian Garuga,MR,Wound Back,Garuga Silverpelt,1,70
5058,Yian Garuga,MR,Wound Back,Garuga Cortex,1,30
5059,Yian Garuga,MR,Shiny Drop,Garuga Shard,1,50
5060,Yian Garuga,MR,Shiny Drop,Garuga Silverpelt,1,28
5061,Yian Garuga,MR,Shiny Drop,Large Wyvern Tear,1,22
5062,Yian Garuga,MR,Tail Carve,Garuga Lash,1,70
5063,Yian Garuga,MR,Tail Carve,Garuga Shard,1,25
5064,Yian Garuga,MR,Tail Carve,Fey Wyvern Gem,1,5
5065,Yian Garuga,MR,Plunderblade,Garuga Shard,1,41
5066,Yian Garuga,MR,Plunderblade,Garuga Cortex,1,33
5067,Yian Garuga,MR,Plunderblade,Fancy Beak,1,25
5068,Yian Garuga,MR,Plunderblade,Fey Wyvern Gem,1,1
5069,Yian Garuga,MR,Bandit Mantle,Glimmering Scale,1,70
5070,Yian Garuga,MR,Bandit Mantle,Giant Scale,1,30
5071,Yian Garuga,MR,Hunt (Bronze),Garuga Cortex,1,26
5072,Yian Garuga,MR,Hunt (Bronze),Garuga Shard,1,20
5073,Yian Garuga,MR,Hunt (Bronze),Fancy Beak,1,14
5074,Yian Garuga,MR,Hunt (Bronze),Garuga Silverpelt,1,12
5075,Yian Garuga,MR,Hunt (Bronze),Conflagrant Sac,2,11
5076,Yian Garuga,MR,Hunt (Bronze),Garuga Fellwing,1,9
5077,Yian Garuga,MR,Hunt (Bronze),Garuga Lash,1,8
5078,Yian Garuga,MR,Investigation (Silver),Fancy Beak,1,24
5079,Yian Garuga,MR,Investigation (Silver),Garuga Silverpelt,1,20
5080,Yian Garuga,MR,Investigation (Silver),Garuga Fellwing,1,18
5081,Yian Garuga,MR,Investigation (Silver),Garuga Auricle,1,14
5082,Yian Garuga,MR,Investigation (Silver),Garuga Lash,1,14
5083,Yian Garuga,MR,Investigation (Silver),Fey Wyvern Gem,1,10
5084,Yian Garuga,MR,Investigation (Gold),Garuga Fellwing,1,24
5085,Yian Garuga,MR,Investigation (Gold),Garuga Auricle,1,18
5086,Yian Garuga,MR,Investigation (Gold),Garuga Lash,1,18
5087,Yian Garuga,MR,Investigation (Gold),Fey Wyvern Gem,1,18
5088,Yian Garuga,MR,Investigation (Gold),Fancy Beak,1,13
5089,Yian Garuga,MR,Investigation (Gold),Garuga Silverpelt,2,9
5090,Yian Garuga,MR,Investigation (Purple),Carved Feystone,1,60
5091,Yian Garuga,MR,Investigation (Purple),Ancient Feystone,1,30
5092,Yian Garuga,MR,Investigation (Purple),Sealed Feystone,1,10
5093,Yian Garuga,MR,Guiding Lands (Low),Dragonvein Solidbone,1,63
